#l  u   ups(T)
  1   2 3.14e-02 9.78e-02 3.09e-01 9.00e-01 1.58e+00 2.28e+00 2.97e+00 4.59e+00 6.04e+00
  1   3 1.63e-02 3.74e-02 9.64e-02 2.96e-01 5.98e-01 9.92e-01 1.47e+00 3.06e+00 5.21e+00
  1   4 2.04e-03 6.55e-03 2.05e-02 5.69e-02 9.56e-02 1.33e-01 1.70e-01 2.54e-01 3.30e-01
  1   5 6.92e-04 3.81e-03 1.62e-02 4.93e-02 8.54e-02 1.23e-01 1.62e-01 2.69e-01 3.91e-01
  1   6 4.23e-03 1.20e-02 3.03e-02 7.26e-02 1.24e-01 1.85e-01 2.58e-01 4.95e-01 8.18e-01
  1   7 8.56e-03 1.91e-02 4.15e-02 8.85e-02 1.35e-01 1.80e-01 2.23e-01 3.27e-01 4.27e-01
  1   8 2.39e-03 6.95e-03 2.23e-02 6.82e-02 1.26e-01 1.92e-01 2.64e-01 4.67e-01 6.94e-01
  1   9 2.72e-03 7.48e-03 2.09e-02 5.46e-02 9.59e-02 1.46e-01 2.08e-01 4.18e-01 7.16e-01
  1  10 1.66e-03 4.70e-03 1.10e-02 2.23e-02 3.27e-02 4.27e-02 5.27e-02 7.82e-02 1.04e-01
  1  11 1.89e-03 4.42e-03 9.35e-03 1.91e-02 2.95e-02 4.12e-02 5.45e-02 9.52e-02 1.46e-01
  1  12 3.32e-03 7.56e-03 1.60e-02 3.25e-02 5.02e-02 7.03e-02 9.37e-02 1.66e-01 2.57e-01
  1  13 2.94e-03 6.95e-03 1.55e-02 3.47e-02 5.72e-02 8.35e-02 1.14e-01 2.05e-01 3.12e-01
  1  14 1.73e-03 4.00e-03 9.18e-03 2.09e-02 3.33e-02 4.62e-02 5.97e-02 9.55e-02 1.33e-01
  1  15 1.59e-03 3.39e-03 6.70e-03 1.29e-02 1.89e-02 2.51e-02 3.14e-02 4.82e-02 6.65e-02
  1  16 9.44e-04 2.49e-03 5.49e-03 1.12e-02 1.75e-02 2.45e-02 3.22e-02 5.29e-02 7.38e-02
  1  17 1.16e-03 3.21e-03 8.00e-03 1.92e-02 3.29e-02 4.99e-02 7.10e-02 1.43e-01 2.43e-01
  1  18 9.68e-04 2.06e-03 4.01e-03 7.79e-03 1.16e-02 1.57e-02 2.00e-02 3.16e-02 4.37e-02
  1  19 6.46e-04 1.42e-03 3.05e-03 6.74e-03 1.11e-02 1.65e-02 2.28e-02 4.26e-02 6.68e-02
  1  20 1.96e-03 4.51e-03 9.09e-03 1.78e-02 2.81e-02 4.05e-02 5.48e-02 9.64e-02 1.44e-01
  1  21 1.30e-03 2.95e-03 6.38e-03 1.60e-02 3.07e-02 5.01e-02 7.31e-02 1.41e-01 2.18e-01
  1  22 9.44e-04 2.31e-03 5.12e-03 1.15e-02 1.94e-02 2.90e-02 3.98e-02 6.99e-02 1.02e-01
  1  23 1.17e-03 2.50e-03 5.05e-03 1.01e-02 1.59e-02 2.24e-02 2.95e-02 4.89e-02 6.93e-02
  1  24 5.97e-04 1.42e-03 2.99e-03 6.69e-03 1.16e-02 1.74e-02 2.38e-02 4.08e-02 5.74e-02
  1  25 7.72e-04 1.95e-03 4.40e-03 9.28e-03 1.47e-02 2.12e-02 2.92e-02 5.68e-02 9.54e-02
  1  26 5.60e-04 1.22e-03 2.57e-03 5.00e-03 7.26e-03 9.53e-03 1.18e-02 1.76e-02 2.33e-02
  1  27 1.68e-03 4.43e-03 1.17e-02 3.00e-02 5.01e-02 7.06e-02 9.12e-02 1.42e-01 1.91e-01
  1  28 3.32e-04 8.13e-04 1.98e-03 4.54e-03 7.39e-03 1.07e-02 1.47e-02 2.66e-02 4.08e-02
  1  29 6.47e-06 3.77e-05 2.27e-04 1.28e-03 3.20e-03 5.77e-03 8.81e-03 1.77e-02 2.77e-02
  1  30 5.75e-04 1.65e-03 5.35e-03 1.88e-02 3.77e-02 5.98e-02 8.39e-02 1.48e-01 2.13e-01
  1  31 6.79e-04 1.88e-03 5.63e-03 1.71e-02 3.25e-02 5.03e-02 6.91e-02 1.17e-01 1.61e-01
  1  32 4.69e-04 1.16e-03 2.83e-03 7.06e-03 1.22e-02 1.79e-02 2.39e-02 3.91e-02 5.34e-02
  1  33 4.44e-04 1.24e-03 3.77e-03 1.29e-02 2.63e-02 4.22e-02 5.95e-02 1.05e-01 1.52e-01
  1  34 2.70e-04 6.98e-04 2.18e-03 8.36e-03 1.89e-02 3.32e-02 5.04e-02 1.04e-01 1.68e-01
  1  35 1.14e-04 4.24e-04 2.05e-03 8.53e-03 1.64e-02 2.41e-02 3.13e-02 4.70e-02 6.07e-02
  1  36 7.59e-05 1.97e-04 8.12e-04 4.11e-03 1.01e-02 1.84e-02 2.84e-02 5.85e-02 9.25e-02
  1  37 5.77e-05 1.95e-04 6.33e-04 2.61e-03 6.54e-03 1.24e-02 1.98e-02 4.32e-02 7.12e-02
  2   3 3.78e-02 8.45e-02 2.02e-01 5.43e-01 9.82e-01 1.47e+00 1.98e+00 3.26e+00 4.53e+00
  2   4 4.88e-04 2.02e-03 8.64e-03 3.89e-02 9.75e-02 1.91e-01 3.24e-01 8.58e-01 1.70e+00
  2   5 1.43e-02 3.87e-02 9.97e-02 2.32e-01 3.61e-01 4.82e-01 5.96e-01 8.53e-01 1.07e+00
  2   6 2.55e-02 6.55e-02 1.56e-01 3.60e-01 5.91e-01 8.41e-01 1.11e+00 1.82e+00 2.60e+00
  2   9 4.67e-03 1.71e-02 5.54e-02 1.48e-01 2.48e-01 3.53e-01 4.62e-01 7.44e-01 1.03e+00
  2  11 8.44e-03 1.84e-02 3.90e-02 8.11e-02 1.23e-01 1.64e-01 2.05e-01 3.02e-01 3.93e-01
  2  12 7.89e-03 1.76e-02 3.96e-02 9.14e-02 1.53e-01 2.25e-01 3.09e-01 5.61e-01 8.61e-01
  2  15 1.65e-03 3.83e-03 8.99e-03 2.13e-02 3.61e-02 5.33e-02 7.26e-02 1.26e-01 1.82e-01
  2  17 3.04e-03 8.84e-03 2.28e-02 5.60e-02 9.42e-02 1.36e-01 1.82e-01 3.03e-01 4.27e-01
  2  19 2.58e-03 5.72e-03 1.28e-02 2.98e-02 4.89e-02 6.93e-02 9.05e-02 1.44e-01 1.97e-01
  2  20 4.37e-03 1.02e-02 2.18e-02 4.74e-02 8.07e-02 1.23e-01 1.74e-01 3.29e-01 5.08e-01
  2  23 1.33e-03 3.45e-03 7.95e-03 1.84e-02 3.15e-02 4.66e-02 6.29e-02 1.07e-01 1.51e-01
  2  25 1.89e-03 4.78e-03 1.11e-02 2.54e-02 4.27e-02 6.29e-02 8.52e-02 1.45e-01 2.06e-01
  2  27 3.07e-03 8.12e-03 2.18e-02 5.90e-02 1.05e-01 1.56e-01 2.11e-01 3.52e-01 4.95e-01
  2  28 1.38e-03 3.20e-03 7.72e-03 1.78e-02 2.85e-02 4.01e-02 5.25e-02 8.50e-02 1.17e-01
  2  33 1.23e-03 2.91e-03 7.61e-03 2.37e-02 4.64e-02 7.31e-02 1.02e-01 1.81e-01 2.60e-01
  2  34 8.64e-04 2.22e-03 7.19e-03 2.76e-02 5.85e-02 9.53e-02 1.35e-01 2.35e-01 3.32e-01
  2  36 3.27e-04 9.68e-04 3.88e-03 1.66e-02 3.57e-02 5.87e-02 8.37e-02 1.49e-01 2.13e-01
  2  37 3.43e-04 1.35e-03 5.03e-03 1.85e-02 3.93e-02 6.62e-02 9.79e-02 1.91e-01 2.94e-01
  3   4 3.69e-02 9.94e-02 2.63e-01 6.29e-01 9.79e-01 1.29e+00 1.58e+00 2.19e+00 2.70e+00
  3   5 7.19e-02 2.22e-01 6.32e-01 1.64e+00 2.86e+00 4.33e+00 6.06e+00 1.15e+01 1.85e+01
  3   6 7.52e-02 1.95e-01 4.73e-01 1.20e+00 2.15e+00 3.33e+00 4.73e+00 9.20e+00 1.50e+01
  3   7 8.06e-02 1.89e-01 4.25e-01 9.23e-01 1.41e+00 1.88e+00 2.31e+00 3.27e+00 4.08e+00
  3   8 2.78e-02 7.61e-02 2.11e-01 5.53e-01 9.31e-01 1.32e+00 1.71e+00 2.67e+00 3.63e+00
  3   9 2.42e-02 6.92e-02 2.05e-01 5.77e-01 1.04e+00 1.58e+00 2.20e+00 4.14e+00 6.61e+00
  3  10 6.62e-03 1.78e-02 4.37e-02 1.01e-01 1.59e-01 2.16e-01 2.70e-01 3.96e-01 5.09e-01
  3  11 1.26e-02 2.73e-02 5.67e-02 1.16e-01 1.78e-01 2.48e-01 3.30e-01 5.93e-01 9.46e-01
  3  12 2.42e-02 6.16e-02 1.48e-01 3.44e-01 5.60e-01 7.94e-01 1.05e+00 1.74e+00 2.53e+00
  3  13 1.83e-02 4.43e-02 1.03e-01 2.23e-01 3.40e-01 4.56e-01 5.73e-01 8.71e-01 1.17e+00
  3  14 9.96e-03 2.48e-02 5.82e-02 1.32e-01 2.09e-01 2.86e-01 3.62e-01 5.48e-01 7.27e-01
  3  15 9.85e-03 3.01e-02 8.42e-02 2.30e-01 4.26e-01 6.74e-01 9.75e-01 1.94e+00 3.17e+00
  3  16 1.06e-02 2.14e-02 4.35e-02 8.92e-02 1.41e-01 2.00e-01 2.66e-01 4.48e-01 6.33e-01
  3  17 1.06e-02 2.96e-02 7.25e-02 1.64e-01 2.68e-01 3.91e-01 5.34e-01 9.89e-01 1.57e+00
  3  18 2.68e-03 7.25e-03 1.71e-02 3.87e-02 6.11e-02 8.33e-02 1.05e-01 1.55e-01 2.00e-01
  3  19 4.21e-03 1.03e-02 2.26e-02 4.64e-02 7.20e-02 1.02e-01 1.38e-01 2.53e-01 4.02e-01
  3  20 1.16e-02 2.83e-02 6.32e-02 1.46e-01 2.52e-01 3.79e-01 5.24e-01 9.65e-01 1.51e+00
  3  21 6.81e-03 1.80e-02 4.36e-02 1.04e-01 1.75e-01 2.53e-01 3.35e-01 5.44e-01 7.49e-01
  3  22 5.03e-03 1.32e-02 3.04e-02 6.81e-02 1.14e-01 1.67e-01 2.25e-01 3.80e-01 5.35e-01
  3  23 8.71e-03 2.32e-02 5.44e-02 1.35e-01 2.52e-01 4.10e-01 6.07e-01 1.24e+00 2.03e+00
  3  24 3.64e-03 1.02e-02 2.52e-02 5.99e-02 1.02e-01 1.50e-01 2.00e-01 3.28e-01 4.48e-01
  3  25 7.00e-03 1.78e-02 4.00e-02 8.69e-02 1.45e-01 2.16e-01 2.99e-01 5.50e-01 8.47e-01
  3  26 1.99e-03 4.96e-03 1.15e-02 2.38e-02 3.48e-02 4.50e-02 5.46e-02 7.62e-02 9.54e-02
  3  27 8.73e-03 2.38e-02 6.74e-02 1.90e-01 3.34e-01 4.91e-01 6.57e-01 1.11e+00 1.62e+00
  3  28 2.92e-03 7.27e-03 1.70e-02 3.57e-02 5.41e-02 7.47e-02 9.87e-02 1.75e-01 2.72e-01
  3  29 9.04e-05 5.21e-04 3.04e-03 1.66e-02 4.17e-02 7.71e-02 1.21e-01 2.63e-01 4.40e-01
  3  30 3.80e-03 1.21e-02 3.86e-02 1.12e-01 1.97e-01 2.82e-01 3.66e-01 5.62e-01 7.37e-01
  3  31 3.27e-03 9.64e-03 2.84e-02 8.45e-02 1.58e-01 2.39e-01 3.23e-01 5.32e-01 7.25e-01
  3  32 3.10e-03 9.18e-03 2.68e-02 6.95e-02 1.14e-01 1.56e-01 1.97e-01 2.90e-01 3.70e-01
  3  33 2.91e-03 8.85e-03 3.23e-02 1.29e-01 2.88e-01 4.99e-01 7.53e-01 1.53e+00 2.44e+00
  3  34 2.20e-03 6.47e-03 2.23e-02 8.90e-02 1.98e-01 3.38e-01 5.02e-01 9.82e-01 1.53e+00
  3  35 8.28e-04 2.25e-03 6.94e-03 2.38e-02 4.57e-02 6.88e-02 9.18e-02 1.46e-01 1.95e-01
  3  36 7.02e-04 2.30e-03 8.66e-03 3.21e-02 6.83e-02 1.17e-01 1.77e-01 3.64e-01 5.87e-01
  3  37 4.85e-04 1.77e-03 7.92e-03 4.61e-02 1.38e-01 2.95e-01 5.20e-01 1.38e+00 2.62e+00
  4   5 1.37e-02 2.85e-02 6.84e-02 1.89e-01 3.36e-01 4.92e-01 6.52e-01 1.06e+00 1.46e+00
  4   6 1.12e-01 2.76e-01 6.33e-01 1.35e+00 1.99e+00 2.56e+00 3.07e+00 4.13e+00 5.00e+00
  4   9 7.29e-03 2.34e-02 7.23e-02 1.92e-01 3.14e-01 4.31e-01 5.45e-01 8.19e-01 1.08e+00
  4  11 3.75e-03 1.03e-02 2.83e-02 6.63e-02 1.00e-01 1.30e-01 1.56e-01 2.12e-01 2.60e-01
  4  12 1.84e-02 4.22e-02 9.38e-02 2.02e-01 3.11e-01 4.21e-01 5.30e-01 7.89e-01 1.03e+00
  4  15 1.10e-02 2.48e-02 5.71e-02 1.36e-01 2.24e-01 3.15e-01 4.06e-01 6.30e-01 8.36e-01
  4  17 3.39e-03 1.02e-02 2.62e-02 5.61e-02 8.37e-02 1.11e-01 1.37e-01 2.05e-01 2.71e-01
  4  19 3.46e-03 8.55e-03 1.81e-02 3.33e-02 4.50e-02 5.48e-02 6.34e-02 8.23e-02 9.90e-02
  4  20 6.93e-03 1.77e-02 4.10e-02 9.30e-02 1.53e-01 2.18e-01 2.84e-01 4.40e-01 5.81e-01
  4  23 5.85e-03 1.35e-02 3.07e-02 7.42e-02 1.28e-01 1.88e-01 2.50e-01 3.99e-01 5.34e-01
  4  25 2.90e-03 7.92e-03 1.88e-02 4.00e-02 5.96e-02 7.79e-02 9.52e-02 1.35e-01 1.72e-01
  4  27 5.25e-03 1.49e-02 4.33e-02 1.17e-01 1.93e-01 2.64e-01 3.29e-01 4.64e-01 5.72e-01
  4  28 2.43e-03 5.50e-03 1.13e-02 2.06e-02 2.76e-02 3.34e-02 3.85e-02 5.00e-02 6.06e-02
  4  33 2.86e-03 8.27e-03 2.65e-02 8.32e-02 1.50e-01 2.19e-01 2.85e-01 4.35e-01 5.61e-01
  4  34 1.58e-03 4.69e-03 1.37e-02 3.53e-02 5.73e-02 7.80e-02 9.74e-02 1.41e-01 1.81e-01
